,SCHOOL,GENRES,PLAYLIST_LINK
313,Central Piedmont Community College,"['rap', 'poprap', 'southernhiphop', 'pop', 'hiphop', 'alternativerb', 'indierb', 'undergroundhiphop', 'vaportrap', 'deeppoprb', 'rb', 'urbancontemporary', 'dancepop', 'indiesoul', 'atlhiphop', 'hippop', 'melodicrap', 'gangsterrap', 'trapqueen', 'atltrap', 'dirtysouthrap', 'electropop', 'indiepop', 'indiepoptimism', 'modernrock', 'neosoul', 'postteenpop', 'chicagorap', 'escaperoom', 'indiecoustica', 'indietronica', 'neomellow', 'nycrap', 'trapsoul', 'bedroompop', 'brostep', 'chicagodrill', 'conscioushiphop', 'dmvrap', 'drill', 'edm', 'electrohouse', 'electronictrap', 'folkpop', 'indiefolk', 'indierock', 'lgbtqhiphop', 'lofibeats', 'metalcore', 'nchiphop', 'pixie', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:5hPQNdx9XtFkUU7HFHuVLz
314,CUNY John Jay College of Criminal Justice,"['dominicanpop', 'soca', 'dancehall', 'tropical', 'latin', 'rapdominicano', 'bachata', 'dembow', 'rap', 'southernhiphop', 'hiphop', 'poprap', 'reggaetonflow', 'pop', 'nycrap', 'riddim', 'chutney', 'latinhiphop', 'merengue', 'modernreggae', 'reggaefusion', 'reggaeton', 'vaportrap', 'melodicrap', 'undergroundhiphop', 'afrodancehall', 'afropop', 'alternativerb', 'azontobeats', 'deeppoprb', 'gangsterrap', 'indierb', 'latinpop', 'nigerianpop', 'traplatino', 'loversrock', 'merenguetipico', 'nigerianhiphop', 'raplatina', 'trapqueen', 'ukhiphop']",https://embed.spotify.com/?uri=spotify:playlist:12xJ3QOIAxtIWjYSEKEQPb
315,Citrus College,"['calirap', 'indiegaragerock', 'westcoasttrap', 'rap', 'pop', 'brostep', 'electrohouse', 'electronictrap', 'edm', 'modernrock', 'poprap', 'undergroundhiphop', 'hiphop', 'neopsychedelic', 'southernhiphop', 'vaportrap', 'zapstep', 'alternativerb', 'classicsoul', 'funk', 'hyphy', 'motown', 'quietstorm', 'soul', 'dancepop', 'disco', 'indiepop', 'indierb', 'indiesurf', 'bedroompop', 'escaperoom', 'indietronica', 'melodicrap', 'postdisco', 'postteenpop', 'basshouse', 'chillwave', 'deeppoprb', 'dreampop', 'indiepoptimism', 'indierock', 'laindie', 'regionalmexicanpop', 'southernsoul', 'urbancontemporary', 'artpop', 'banda', 'basstrap', 'catstep', 'chicanorap', 'dancerock', 'darktrap', 'deepgroovehouse', 'emorap', 'experimentalpop', 'filthstep', 'grupera', 'hinrg', 'house', 'indiesoul', 'italiandisco', 'latinhiphop', 'newromantic', 'newwave', 'newwavepop', 'noisepop', 'norteno', 'nugaze', 'rb', 'regionalmexican', 'sandiegoindie', 'synthpop', 'westcoastrap']",https://embed.spotify.com/?uri=spotify:playlist:0EsMFUBwi5cRr7WPIi0UZT
316,California State University-Bakersfield,"['calirap', 'westcoasttrap', 'rap', 'regionalmexicanpop', 'corrido', 'poprap', 'hiphop', 'pop', 'southernhiphop', 'norteno', 'regionalmexican', 'banda', 'undergroundhiphop', 'alternativerb', 'grupera', 'latinhiphop', 'deepregionalmexican', 'chicanorap', 'gangsterrap', 'vaportrap', 'hyphy', 'indierb', 'duranguense', 'latin', 'tropical', 'conscioushiphop', 'dancepop', 'deeppoprb', 'escaperoom', 'indiesoul', 'melodicrap', 'ranchera', 'reggaeton', 'reggaetonflow', 'bedroompop', 'bedroomsoul', 'canadianhiphop', 'canadianpop', 'crunk', 'cumbia', 'detroittrap', 'dirtysouthrap', 'indiegaragerock', 'postteenpop', 'rb', 'tejano', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:1wMkxVt2qaFQTH1ZGDhYLE
317,Northern Kentucky University,"['pop', 'contemporarycountry', 'modernrock', 'countryroad', 'moderncountryrock', 'country', 'poprap', 'indiepoptimism', 'alternativeemo', 'indiepop', 'anthememo', 'emo', 'countrypop', 'rap', 'undergroundhiphop', 'hiphop', 'indiecoustica', 'poppunk', 'southernhiphop', 'anthemworship', 'ccm', 'worldworship', 'christianpop', 'dancepop', 'electropop', 'worship', 'easycore', 'indiefolk', 'indiepunk', 'neomellow', 'rootsworship', 'christianmusic', 'christianuplift', 'folkpop', 'hopebeat', 'indieelectropop', 'indiegaragerock', 'indiepoprap', 'indietronica', 'midwestemo', 'postteenpop', 'reddirt', 'stompandholler', 'deepundergroundhiphop', 'indierock', 'newamericana', 'outlawcountry', 'texascountry', 'alternativerb', 'bedroompop', 'chamberpop', 'chicagorap', 'christianalternativerock', 'conscioushiphop', 'dmvrap', 'gangsterrap', 'hippop', 'kentuckyindie', 'melodichardcore', 'modernalternativerock', 'neonpoppunk', 'newjerseyindie', 'northcarolinaemo', 'nycpop', 'phillyindie', 'pixie', 'rb', 'redneck', 'rock', 'screamo', 'trapqueen', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:5kk0oDx7bTGFCxTSfTprU2
318,East Tennessee State University,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'anthemworship', 'ccm', 'worship', 'worldworship', 'christianpop', 'indiecoustica', 'christianalternativerock', 'christianmusic', 'modernrock', 'indiepop', 'newamericana', 'stompandholler', 'folkpop', 'indiefolk', 'indiepoptimism', 'outlawcountry', 'neomellow', 'poprap', 'reddirt', 'rap', 'redneck', 'southernhiphop', 'christianuplift', 'rootsrock', 'rootsworship', 'acousticpop', 'chamberpop', 'countryrock', 'dirtysouthrap', 'gangsterrap', 'hiphop', 'texascountry', 'countrydawn', 'deepccm', 'indietronica', 'pop', 'progressivebluegrass', 'traditionalcountry', 'arkansascountry', 'atlhiphop', 'banjo', 'bluegrass', 'canadiancontemporarycountry', 'christianindie', 'countrygospel', 'deepnewamericana', 'deeptalentshow', 'hopebeat', 'nashvillesound', 'poprock']",https://embed.spotify.com/?uri=spotify:playlist:4ByuRkHnUBjmyBJs5XaELc
319,Case Western Reserve University,"['indiepoptimism', 'modernrock', 'indiepop', 'pop', 'indietronica', 'electropop', 'stompandholler', 'dancepop', 'edm', 'hopebeat', 'indiefolk', 'shimmerpop', 'vaporsoul', 'poprap', 'folkpop', 'indierock', 'indiecoustica', 'popedm', 'rap', 'alternativerb', 'electrohouse', 'electronictrap', 'hiphop', 'indieelectropop', 'indierockism', 'neomellow', 'poprock', 'undergroundhiphop', 'vaportwitch', 'chamberpop', 'metropopolis', 'postteenpop', 'indierb', 'khop', 'koreanrb', 'nycpop', 'brostep', 'escaperoom', 'kindie', 'kpop', 'koreanpop', 'laindie', 'modernalternativerock', 'rock', 'tropicalhouse', 'alternativedance', 'artpop', 'bigroom', 'broadway', 'newamericana', 'pianorock', 'acousticpop', 'basstrap', 'brooklynindie', 'chillwave', 'hollywood', 'indiepoprap', 'indiesoul', 'lapop', 'neosoul', 'poppunk', 'rb', 'showtunes', 'southernhiphop']",https://embed.spotify.com/?uri=spotify:playlist:7pLDZ5rpwQ9vR7jN5Vm9nS
320,Sonoma State University,"['calirap', 'rap', 'pop', 'westcoasttrap', 'poprap', 'hiphop', 'southernhiphop', 'hyphy', 'undergroundhiphop', 'dancepop', 'indierb', 'alternativerb', 'vaportrap', 'edm', 'electropop', 'deeppoprb', 'melodicrap', 'urbancontemporary', 'electrohouse', 'indiepoptimism', 'postteenpop', 'rb', 'vaportwitch', 'electronictrap', 'gangsterrap', 'brostep', 'popedm', 'vaporsoul', 'basstrap', 'canadianhiphop', 'westcoastrap', 'boyband', 'contemporarycountry', 'country', 'countryroad', 'escaperoom', 'hippop', 'indieelectropop', 'indietronica', 'moderncountryrock', 'modernrock', 'torontorap', 'tropicalhouse', 'canadianpop', 'chicagorap', 'gfunk', 'indiegaragerock', 'indiepop', 'lgbtqhiphop', 'neomellow', 'neosoul', 'trapqueen', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:3mHAVIm2DAw0mQ9oJJBRQh
321,Stephen F Austin State University,"['outlawcountry', 'reddirt', 'texascountry', 'poprap', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'rap', 'anthemworship', 'southernhiphop', 'ccm', 'indiecoustica', 'worldworship', 'worship', 'pop', 'christianuplift', 'countrypop', 'deeppoprb', 'dirtysouthrap', 'christianmusic', 'christianpop', 'dancepop', 'gangsterrap', 'hiphop', 'houstonrap', 'rootsworship', 'newamericana', 'rb', 'rootsamericana', 'urbancontemporary', 'alternativerb', 'christianalternativerock', 'deepccm', 'deepsoutherntrap', 'folkpop', 'hippop', 'indiefolk', 'indiepoptimism', 'indierb', 'modernrock', 'neomellow', 'postteenpop', 'stompandholler', 'trapqueen', 'acousticpop', 'countryrock', 'electropop', 'emo', 'indiepop', 'undergroundhiphop', 'alternativeemo', 'anthememo', 'atlhiphop', 'batonrougerap', 'chamberpop', 'countrygospel', 'crunk', 'dfwrap', 'heartlandrock', 'hopebeat', 'melodicrap', 'modernsouthernrock', 'neosoul', 'poppunk', 'traditionalcountry', 'vaportrap']",https://embed.spotify.com/?uri=spotify:playlist:2cnCwSGNpEnmjCxyDnRfNg
322,Tarleton State University,"['outlawcountry', 'reddirt', 'texascountry', 'rootsamericana', 'moderncountryrock', 'contemporarycountry', 'countryroad', 'country', 'countrypop', 'countryrock', 'heartlandrock', 'countrygospel', 'countryrap', 'modernsouthernrock', 'newamericana', 'redneck', 'traditionalcountry']",https://embed.spotify.com/?uri=spotify:playlist:0IfPJnoD8nsjW0qGLrQzJl
323,California State University-Stanislaus,"['calirap', 'westcoasttrap', 'regionalmexicanpop', 'corrido', 'pop', 'rap', 'poprap', 'hyphy', 'hiphop', 'dancepop', 'southernhiphop', 'alternativerb', 'urbancontemporary', 'banda', 'hippop', 'norteno', 'rb', 'regionalmexican', 'deeppoprb', 'gangsterrap', 'grupera', 'indierb', 'undergroundhiphop', 'vaportrap', 'chicanorap', 'deepregionalmexican', 'duranguense', 'neosoul', 'latinhiphop', 'ranchera', 'westcoastrap', 'bedroomsoul', 'cumbia', 'dirtysouthrap', 'melodicrap', 'newjackswing', 'quietstorm', 'raplatina']",https://embed.spotify.com/?uri=spotify:playlist:135QW7QwmEleEeXtSEOA67
324,Loyola Marymount University,"['alternativerb', 'indierb', 'pop', 'edm', 'indiegaragerock', 'vaportwitch', 'electropop', 'poprap', 'rap', 'electrohouse', 'indiesoul', 'indiepoptimism', 'dancepop', 'electronictrap', 'hiphop', 'undergroundhiphop', 'bedroompop', 'brostep', 'vaporsoul', 'escaperoom', 'popedm', 'basstrap', 'modernrock', 'rb', 'urbancontemporary', 'deeppoprb', 'indietronica', 'postteenpop', 'bedroomsoul', 'calirap', 'hippop', 'indieelectropop', 'indiepop', 'tropicalhouse', 'zapstep', 'house', 'jawaiian', 'neosoul', 'westcoasttrap', 'artpop', 'aussietronica', 'basshouse', 'bigroom', 'boyband', 'broadway', 'chillwave', 'emorap', 'hawaiian', 'hollywood', 'hyphy', 'lgbtqhiphop', 'polynesianpop', 'showtunes', 'southernhiphop', 'vaportrap']",https://embed.spotify.com/?uri=spotify:playlist:1bWxUsgOcZwI4EuUJKruIH
325,Quinnipiac University,"['pop', 'contemporarycountry', 'dancepop', 'countryroad', 'moderncountryrock', 'indiepoptimism', 'country', 'countrypop', 'electropop', 'poprap', 'edm', 'rap', 'popedm', 'postteenpop', 'electrohouse', 'hiphop', 'southernhiphop', 'tropicalhouse', 'bigroom', 'undergroundhiphop', 'melodicrap', 'indieelectropop', 'progressiveelectrohouse', 'progressivehouse', 'deepbigroom', 'modernrock', 'neomellow', 'vaportrap', 'indiepoprap', 'indiecoustica', 'alternativerb', 'brostep', 'hopebeat', 'indiepop', 'indierb', 'socialmediapop', 'vaporsoul', 'vaportwitch', 'chicagorap', 'conscioushiphop', 'deeptropicalhouse', 'deepundergroundhiphop', 'electronictrap', 'gangsterrap', 'heartlandrock', 'house', 'outlawcountry', 'reddirt', 'redneck', 'texascountry', 'trapsoul']",https://embed.spotify.com/?uri=spotify:playlist:31hYv5cINjvoA4TEG6eq1E
326,University of South Alabama,"['poprap', 'southernhiphop', 'rap', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'pop', 'countrypop', 'dirtysouthrap', 'gangsterrap', 'hiphop', 'edm', 'atlhiphop', 'brostep', 'electrohouse', 'electronictrap', 'anthemworship', 'dancepop', 'indiepoptimism', 'rb', 'ccm', 'deeppoprb', 'indiecoustica', 'urbancontemporary', 'worldworship', 'worship', 'christianpop', 'hippop', 'vaportwitch', 'zapstep', 'alternativerb', 'christianmusic', 'electropop', 'melodicrap', 'modernrock', 'vaporsoul', 'vaportrap', 'batonrougerap', 'folkpop', 'indiepop', 'indierb', 'outlawcountry', 'postteenpop', 'reddirt', 'stompandholler', 'trapqueen', 'basstrap', 'christianalternativerock', 'indietronica', 'neomellow', 'newamericana', 'redneck', 'rootsworship', 'texascountry', 'acousticpop', 'alabamarap', 'atltrap', 'christianuplift', 'deepccm', 'deepsoutherntrap', 'downtempo', 'escaperoom', 'gospel', 'houstonrap', 'indiefolk', 'viraltrap']",https://embed.spotify.com/?uri=spotify:playlist:1M9eMPZ7vT88xbq6D5bhNG
327,William Rainey Harper College,"['rap', 'poprap', 'hiphop', 'southernhiphop', 'undergroundhiphop', 'edm', 'pop', 'electrohouse', 'brostep', 'electronictrap', 'vaportrap', 'chicagorap', 'zapstep', 'melodicrap', 'popedm', 'basstrap', 'drill', 'electropop', 'alternativerb', 'chicagodrill', 'indierb', 'vaportwitch', 'atlhiphop', 'canadianelectronic', 'gangsterrap', 'indiegaragerock', 'indiepoptimism', 'vaporsoul', 'calirap', 'canadianhiphop', 'conscioushiphop', 'dancepop', 'emorap', 'filthstep', 'indieelectropop', 'latin', 'modernrock', 'tropical', 'tropicalhouse', 'alternativeemo', 'alternativehiphop', 'bigroom', 'darktrap', 'dirtysouthrap', 'emo', 'floridarap', 'indietronica', 'miamihiphop', 'midwestemo', 'neworleansrap', 'reggaeton', 'torontorap']",https://embed.spotify.com/?uri=spotify:playlist:6CGQuwVCeAnD4PNHLUaMSY
328,Pace University-New York,"['pop', 'alternativerb', 'dancepop', 'electropop', 'broadway', 'hollywood', 'showtunes', 'escaperoom', 'poprap', 'artpop', 'rap', 'indierb', 'modernrock', 'hiphop', 'indiepop', 'indiepoptimism', 'postteenpop', 'chamberpop', 'folkpop', 'indiefolk', 'undergroundhiphop', 'indiegaragerock', 'indiesoul', 'rb', 'southernhiphop', 'deeppoprb', 'indietronica', 'urbancontemporary', 'hippop', 'hyperpop', 'indierock', 'stompandholler', 'trapqueen', 'dancehall', 'freakfolk', 'lgbtqhiphop', 'melodicrap', 'newrave', 'soca', 'vaportrap', 'boyband', 'laindie', 'neosoul', 'noisepop', 'baroquepop', 'canadianhiphop', 'chicagorap', 'metropopolis', 'neopsychedelic', 'newamericana', 'nugaze', 'nycrap', 'poprock', 'torontorap']",https://embed.spotify.com/?uri=spotify:playlist:79giDPcGHlTmQzVrtu5uvH
329,Winona State University,"['contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'countrypop', 'pop', 'poprap', 'dancepop', 'indiepoptimism', 'electropop', 'postteenpop', 'rap', 'indiepoprap', 'deepundergroundhiphop', 'anthemworship', 'ccm', 'hiphop', 'southernhiphop', 'worldworship', 'brostep', 'christianmusic', 'christianpop', 'countrydawn', 'edm', 'electrohouse', 'electronictrap', 'indiecoustica', 'neomellow', 'redneck', 'undergroundhiphop', 'worship', 'christianalternativerock', 'deepccm', 'indiepop', 'modernrock', 'socialmediapop', 'acousticpop', 'basstrap', 'deeppoprb', 'gangsterrap', 'heartlandrock', 'hippop', 'hopebeat', 'indieelectropop', 'indierb', 'outlawcountry', 'rb', 'reddirt', 'rootsworship', 'texascountry', 'urbancontemporary', 'vaportrap', 'vaportwitch', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:16Mm2m9MRAk0nQNpo23Elu
330,The College of New Jersey,"['pop', 'indiepoptimism', 'modernrock', 'poprap', 'dancepop', 'rap', 'indiepop', 'postteenpop', 'edm', 'electropop', 'hiphop', 'popedm', 'southernhiphop', 'electrohouse', 'tropicalhouse', 'undergroundhiphop', 'indietronica', 'alternativerb', 'emo', 'indiepoprap', 'neomellow', 'poppunk', 'vaportrap', 'alternativeemo', 'folkpop', 'indiefolk', 'indierb', 'laindie', 'stompandholler', 'anthememo', 'bigroom', 'chamberpop', 'electronictrap', 'indiepunk', 'melodicrap', 'poprock', 'vaportwitch', 'alternativepoprock', 'boyband', 'brostep', 'contemporarycountry', 'country', 'countryroad', 'gangsterrap', 'lapop', 'midwestemo', 'neonpoppunk', 'newamericana', 'nycrap', 'popemo', 'vaporsoul', 'acousticpop', 'atlhiphop', 'deepbigroom', 'deepundergroundhiphop', 'dirtysouthrap', 'indieelectropop', 'indierock', 'lgbtqhiphop', 'moderncountryrock', 'newjerseyindie', 'pianorock', 'pixie', 'progressiveelectrohouse', 'progressivehouse', 'rb', 'rock', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:6RruRTRb1ZFlnm8dlvKF0W
331,University of Wisconsin-Platteville,"['contemporarycountry', 'countryroad', 'country', 'moderncountryrock', 'countrypop', 'redneck', 'countryrock', 'outlawcountry', 'poprap', 'traditionalcountry', 'pop', 'rap', 'reddirt', 'countrygospel', 'nashvillesound', 'alternativemetal', 'indiepoprap', 'numetal', 'postgrunge', 'southernhiphop', 'texascountry', 'undergroundhiphop', 'countrydawn', 'hiphop', 'indiepoptimism', 'modernrock', 'raprock', 'arkansascountry', 'dancepop', 'deepundergroundhiphop', 'hardalternative', 'heartlandrock', 'indiepop']",https://embed.spotify.com/?uri=spotify:playlist:13UCDQfzs7jVKpDczjYS37
332,Duquesne University,"['pop', 'poprap', 'modernrock', 'rap', 'indiepoptimism', 'indiepop', 'southernhiphop', 'hiphop', 'dancepop', 'undergroundhiphop', 'contemporarycountry', 'countryroad', 'postteenpop', 'country', 'electropop', 'moderncountryrock', 'indietronica', 'stompandholler', 'countrypop', 'folkpop', 'indiefolk', 'neomellow', 'indiepoprap', 'chamberpop', 'newamericana', 'vaportrap', 'alternativerb', 'chicagorap', 'indierb', 'indiecoustica', 'melodicrap', 'pittsburghrap', 'poprock', 'deepundergroundhiphop', 'edm', 'gangsterrap', 'hopebeat', 'indierock', 'neonpoppunk', 'nycpop', 'vaporsoul', 'alternativehiphop', 'artpop', 'atlhiphop', 'boyband', 'conscioushiphop', 'dirtysouthrap', 'electrohouse', 'emo', 'indieelectropop', 'metropopolis', 'phillyrap', 'popemo', 'poppunk', 'shimmerpop', 'shiverpop', 'talentshow', 'urbancontemporary', 'vaportwitch', 'viralpop']",https://embed.spotify.com/?uri=spotify:playlist:2BUw9eD9up1DoDf5OMOc3m
333,Santa Barbara City College,"['calirap', 'westcoasttrap', 'edm', 'electrohouse', 'electronictrap', 'rap', 'brostep', 'indiegaragerock', 'hiphop', 'alternativerb', 'poprap', 'modernrock', 'undergroundhiphop', 'southernhiphop', 'hyphy', 'indierb', 'neopsychedelic', 'pop', 'vaportwitch', 'indiepop', 'basstrap', 'gangsterrap', 'indiesoul', 'indietronica', 'vaporsoul', 'escaperoom', 'indiepoptimism', 'indiesurf', 'vaportrap', 'westcoastrap', 'zapstep', 'bedroompop', 'chicanorap', 'electropop', 'house', 'reggaerock', 'artpop', 'basshouse', 'bedroomsoul', 'bigroom', 'chillwave', 'indierock', 'noisepop', 'popedm', 'tropicalhouse', 'aussietronica', 'canadianelectronic', 'dancepop', 'deeppoprb', 'dreampop', 'filthstep', 'gfunk', 'indiefolk', 'latinhiphop', 'melodicrap', 'moombahton', 'nugaze', 'progressiveelectrohouse', 'reggaefusion', 'shimmerpop', 'trapsoul', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:1faKwZ2XGqY6aCO67iDgUQ
334,Southeastern Louisiana University,"['southernhiphop', 'poprap', 'rap', 'contemporarycountry', 'countryroad', 'moderncountryrock', 'country', 'dirtysouthrap', 'gangsterrap', 'batonrougerap', 'deepsoutherntrap', 'countrypop', 'hiphop', 'pop', 'atlhiphop', 'dancepop', 'deeppoprb', 'alternativerb', 'hippop', 'rb', 'anthemworship', 'brostep', 'countryrock', 'edm', 'electrohouse', 'electronictrap', 'outlawcountry', 'urbancontemporary', 'zapstep', 'ccm', 'crunk', 'melodicrap', 'reddirt', 'traditionalcountry', 'vaportrap', 'arkansascountry', 'countrygospel', 'indiecoustica', 'redneck', 'trapqueen', 'worship', 'acousticpop', 'basstrap', 'bounce', 'calirap', 'christianalternativerock', 'christianmusic', 'christianpop', 'christianuplift', 'countrydawn', 'dfwrap', 'electropop', 'filthstep', 'floridarap', 'houstonrap', 'indierb', 'miamihiphop', 'neomellow', 'neosoul', 'swamppop', 'undergroundhiphop', 'zydeco']",https://embed.spotify.com/?uri=spotify:playlist:2LLIbzghEGUdweRbr3Bhr7
335,Indiana University of Pennsylvania-Main Campus,"['poprap', 'rap', 'pop', 'southernhiphop', 'hiphop', 'contemporarycountry', 'countryroad', 'country', 'moderncountryrock', 'undergroundhiphop', 'vaportrap', 'dancepop', 'melodicrap', 'countrypop', 'indiepoptimism', 'indiepoprap', 'postteenpop', 'electropop', 'anthememo', 'gangsterrap', 'modernrock', 'alternativeemo', 'emo', 'indieelectropop', 'poppunk', 'alternativerb', 'chicagorap', 'deepundergroundhiphop', 'indierb', 'urbancontemporary', 'broadway', 'dirtysouthrap', 'drill', 'easycore', 'edm', 'hippop', 'hollywood', 'indiepop', 'laindie', 'neomellow', 'pittsburghrap', 'rb', 'showtunes', 'alternativehiphop', 'atlhiphop', 'brostep', 'canadiancontemporaryrb', 'chicagodrill', 'countrydawn', 'darktrap', 'deeppoprb', 'electrohouse', 'electronictrap', 'emorap', 'indiepunk', 'indietronica', 'miamihiphop', 'nycrap', 'pixie', 'poprock', 'redneck', 'shimmerpop', 'socialmediapop']",https://embed.spotify.com/?uri=spotify:playlist:0RCVrEc9XHHkEyb9bF4bST
336,Massachusetts Institute of Technology,"['indiepoptimism', 'modernrock', 'pop', 'electropop', 'indiepop', 'indietronica', 'stompandholler', 'dancepop', 'folkpop', 'indiefolk', 'indierock', 'vaporsoul', 'edm', 'popedm', 'artpop', 'chamberpop', 'indieelectropop', 'alternativerb', 'indierb', 'indiecoustica', 'electrohouse', 'hiphop', 'lapop', 'metropopolis', 'tropicalhouse', 'undergroundhiphop', 'vaportwitch', 'electronictrap', 'hopebeat', 'indiesoul', 'poprap', 'postteenpop', 'escaperoom', 'freakfolk', 'rap', 'broadway', 'chillwave', 'newamericana', 'nycpop', 'shimmerpop', 'brostep', 'lofibeats', 'modernalternativerock', 'newrave', 'rock', 'showtunes', 'stomppop', 'afrodancehall', 'afropop', 'alternativedance', 'atlhiphop', 'azontobeats', 'baroquepop', 'beats', 'canadianelectropop', 'chillhop', 'downtempo', 'dreampop', 'hollywood', 'indieanthemfolk', 'kpop', 'laindie', 'melancholia', 'neomellow', 'neosoul', 'nigerianpop', 'poprock', 'retrosoul', 'scorecore', 'shiverpop', 'soundtrack', 'ukalternativepop']",https://embed.spotify.com/?uri=spotify:playlist:6LFcjU8YZ6qOz4wWJYekOb
337,Florida SouthWestern State College,"['rap', 'poprap', 'southernhiphop', 'hiphop', 'pop', 'undergroundhiphop', 'vaportrap', 'melodicrap', 'alternativerb', 'atlhiphop', 'deeppoprb', 'dancepop', 'cubaton', 'canadianhiphop', 'floridarap', 'gangsterrap', 'urbancontemporary', 'dirtysouthrap', 'miamihiphop', 'rb', 'atltrap', 'hippop', 'indierb', 'postteenpop', 'timba', 'torontorap', 'trapsoul', 'alternativeemo', 'batonrougerap', 'contemporarycountry', 'emorap', 'indiegaragerock', 'kompa', 'norteno', 'tejano', 'texmex', 'trapqueen']",https://embed.spotify.com/?uri=spotify:playlist:5BRVsSFbK1zOcmTh5C2XI1
338,Florida State College at Jacksonville,"['southernhiphop', 'rap', 'poprap', 'pop', 'hiphop', 'rb', 'vaportrap', 'deeppoprb', 'melodicrap', 'urbancontemporary', 'dancepop', 'hippop', 'undergroundhiphop', 'alternativerb', 'neosoul', 'trapqueen', 'atlhiphop', 'edm', 'electronictrap', 'indierb', 'newjackswing', 'brostep', 'chicagorap', 'electrohouse', 'escaperoom', 'floridarap', 'quietstorm', 'electropop', 'atltrap', 'batonrougerap', 'chicagodrill', 'contemporarycountry', 'drill', 'gangsterrap', 'indiegaragerock', 'indiesoul', 'miamihiphop', 'moderncountryrock', 'vaportwitch', 'alabamarap', 'basstrap', 'bedroompop', 'ccm', 'christianalternativerock', 'christianmusic', 'country', 'countryroad', 'detroithiphop', 'dirtysouthrap', 'emo', 'filthstep', 'houstonrap', 'poppunk', 'postteenpop', 'raplatina', 'soul', 'vaporsoul', 'worship', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:1erG5DLaQ4d95rfhxy00Y3
339,The University of Tampa,"['pop', 'poprap', 'rap', 'hiphop', 'southernhiphop', 'edm', 'undergroundhiphop', 'electrohouse', 'indiepoptimism', 'electronictrap', 'brostep', 'contemporarycountry', 'electropop', 'country', 'countryroad', 'popedm', 'melodicrap', 'moderncountryrock', 'dancepop', 'vaportrap', 'modernrock', 'atlhiphop', 'vaportwitch', 'zapstep', 'countrypop', 'indiepoprap', 'vaporsoul', 'indiepop', 'tropicalhouse', 'alternativerb', 'basstrap', 'postteenpop', 'deepundergroundhiphop', 'gangsterrap', 'indierb', 'indietronica', 'shimmerpop', 'trapsoul', 'dirtysouthrap', 'filthstep', 'folkpop', 'indieelectropop', 'indiefolk', 'newamericana', 'stompandholler', 'bigroom', 'chamberpop', 'indierock']",https://embed.spotify.com/?uri=spotify:playlist:18uGjOiRHo3Xua8aBNYe7j
340,Gonzaga University,"['modernrock', 'indiepoptimism', 'pop', 'indiepop', 'electropop', 'stompandholler', 'folkpop', 'poprap', 'indiefolk', 'indiecoustica', 'vaporsoul', 'indietronica', 'newamericana', 'undergroundhiphop', 'edm', 'indierb', 'neomellow', 'rap', 'alternativerb', 'hiphop', 'chamberpop', 'dancepop', 'vaportwitch', 'electrohouse', 'contemporarycountry', 'country', 'countryroad', 'electronictrap', 'tropicalhouse', 'moderncountryrock', 'popedm', 'acousticpop', 'bedroomsoul', 'countrypop', 'indieanthemfolk', 'indiegaragerock', 'indierock', 'nycpop', 'poprock', 'postteenpop', 'southernhiphop', 'anthemworship', 'brostep', 'funk', 'hopebeat', 'indieelectropop', 'shimmerpop', 'alternativehiphop', 'basstrap', 'bedroompop', 'bigroom', 'calirap', 'ccm', 'deepnewamericana', 'deepundergroundhiphop', 'freakfolk', 'indiepoprap', 'indiesoul', 'laindie', 'modernalternativerock', 'redneck', 'soul', 'vaportrap', 'westcoasttrap', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:4EnxCgi7n5fzdc2s0zsQBG
